1.8159e-05
1.3969e-05
1.348e-05
1.32e-05
1.306e-05
1.4177e-05
1.292e-05
1.341e-05
1.2711e-05
1.2781e-05
1.2921e-05
1.2921e-05
1.292e-05
1.292e-05
1.313e-05
1.2851e-05
1.32e-05
1.32e-05
1.32e-05
1.2991e-05
1.2781e-05
2.2e-05
1.1454e-05
1.1524e-05
1.1664e-05
1.1314e-05
1.1523e-05
1.1035e-05
1.1594e-05
1.1593e-05
1.1174e-05
1.1734e-05
1.0965e-05
1.1523e-05
1.0965e-05
1.1384e-05
1.1594e-05
1.1384e-05
1.1594e-05
1.0895e-05
1.1524e-05
1.1454e-05
1.1245e-05
1.1454e-05
1.1664e-05
1.1314e-05
1.1524e-05
1.1594e-05
1.1524e-05
1.1733e-05
1.1524e-05
1.1594e-05
1.1524e-05
1.2013e-05
1.1594e-05
1.1524e-05
1.1245e-05
1.1454e-05
1.1454e-05
1.1733e-05
1.1384e-05
1.1594e-05
1.1524e-05
1.0896e-05
1.1524e-05
1.1105e-05
1.1454e-05
1.1454e-05
1.1663e-05
1.1454e-05
1.1454e-05
1.1314e-05
1.1035e-05
1.2013e-05
2.0673e-05
1.1244e-05
1.1175e-05
1.1245e-05
1.1245e-05
1.1105e-05
1.1175e-05
1.1454e-05
1.1314e-05
1.1524e-05
1.1454e-05
1.1245e-05
1.1245e-05
1.1314e-05
1.1315e-05
1.4946e-05
1.5295e-05
1.4946e-05
1.5435e-05
1.5295e-05
1.4946e-05
1.5086e-05
1.5226e-05
1.4736e-05
1.5086e-05
1.4806e-05
